time_s,body_x_position_m,body_pitch_deg,body_height_m,slip_count
2.6669061183929443,-0.8849150915729856,0.47078629924903165,0.42756145544859203,0
2.7169389724731445,-0.8660512105003977,0.4994644405865273,0.4274685216362223,0
2.766974925994873,-0.8492764033381288,0.41381671297518946,0.4275849198122062,0
2.8169989585876465,-0.83872517319414,-0.002501160418672696,0.4291655788045996,0
2.867025136947632,-0.8289910296281208,-1.4009988024890738,0.4382373429137497,0
2.9170451164245605,-0.8186290144070121,-1.5348723638741768,0.44145596131103393,0
2.9670870304107666,-0.8062437646821213,-1.542665823401956,0.44254981448077896,0
3.0171310901641846,-0.7938026124033958,-1.5421373831434186,0.44357018136301996,0
3.0671370029449463,-0.7814359632101517,-1.5337072711054704,0.4445107052040164,0
3.1171751022338867,-0.7683199975306622,-1.458312797001339,0.4456216347241122,0
3.1672089099884033,-0.7540674854480669,-1.2687366728276879,0.4470867408743405,0
3.2172322273254395,-0.7399039209567813,-1.0958402755719667,0.4483499637564021,0
3.2672629356384277,-0.725672210167634,-0.935179457665072,0.44943553617240284,0
3.3172988891601562,-0.7132631601009577,-0.9106062244853952,0.45011580720969446,0
3.3673160076141357,-0.7021397198502679,-0.9602964465191933,0.4505197398413206,0
3.4173359870910645,-0.6906432825337194,-0.9831685430438878,0.45085003785639544,0
3.4673731327056885,-0.6798406329816559,-1.0371521752161474,0.4510164764932651,0
3.5174169540405273,-0.6695735769576727,-1.0795984981369853,0.45105502415454224,0
3.5674612522125244,-0.6587281211480428,-1.0747456799656039,0.4510198388999434,0
3.617486000061035,-0.6476471313773353,-1.0585949711109277,0.4509379050034348,0
3.6675069332122803,-0.6370428099205936,-1.071570324153373,0.4506010460350897,0
3.7175521850585938,-0.6312850154734042,-1.1579662311467114,0.4495847252669532,0
3.767609119415283,-0.6302273833912289,-1.249574513240421,0.4486577188363724,0
3.8176441192626953,-0.6309123446902278,-1.3116934300257688,0.44790908619969944,0
3.8676750659942627,-0.6320284334244332,-1.3628967942779422,0.44721278552747795,0
3.917715072631836,-0.6326508834316871,-1.4105379603418409,0.44668658448558135,0
3.9677281379699707,-0.6325387637292847,-1.4233077683178248,0.44613066742194124,0
4.017735958099365,-0.6332807105088073,-1.5433981186400854,0.44551558390483653,0
4.067754030227661,-0.6376108774299614,-1.90350068200117,0.44605034615486283,0
4.117784023284912,-0.6426478166628934,-2.25079385160927,0.44763248839210246,0
4.167807102203369,-0.6440305951314942,-2.629108306496866,0.4507857418465795,0
4.21782922744751,-0.6431872914620087,-3.051322961419205,0.4546012168084718,0
4.2678399085998535,-0.6406232626532345,-3.530179621849379,0.45950629864484277,0
4.317864894866943,-0.6398834281899487,-5.348184228678323,0.47198294174404476,0
4.367876052856445,-0.6341557196056462,-5.932463470058061,0.4709981705828055,0
4.417882204055786,-0.6281270355819659,-6.3845674595445105,0.4703446766143066,0
4.467900037765503,-0.6202955096697386,-6.603022465519066,0.47061054210342385,0
4.517905235290527,-0.610138603407912,-6.489836058816774,0.47200612525948976,0
4.567909240722656,-0.600257973701781,-6.353332833873612,0.4732446796411931,0
4.617947101593018,-0.5903048489253475,-6.190750625767653,0.4743406704986952,0
4.667964935302734,-0.5428680010812618,-1.2725836561945543,0.485106473129998,0
4.717994928359985,-0.5355609263032529,-1.4147459958687276,0.48401485139973877,0
4.768011093139648,-0.5266268044227593,-1.4288398158836642,0.48334081888046765,0
4.81801700592041,-0.518012337264512,-1.4890295055287603,0.48275173386226805,0
4.868021011352539,-0.5099120844929662,-1.6056564637542226,0.4821513873313259,0
4.918030023574829,-0.5018393847841486,-1.7189943496397946,0.48163184953110255,0
4.9680681228637695,-0.49356831406938134,-1.8202442040698268,0.48117443936468807,0
5.018080949783325,-0.4852558777526022,-1.9157355727010315,0.4808014978350191,0
5.068083047866821,-0.47654252808688913,-1.98740227259901,0.48048197934326364,0
5.118124008178711,-0.46781886398692346,-2.069597872892157,0.48013329635015994,0
5.168152093887329,-0.4601509404567245,-2.226012536678995,0.47978366090204844,0
5.218191146850586,-0.4526116750790773,-2.4340706163579933,0.4796774171339564,0
5.268212080001831,-0.44811201638233933,-2.8629997739530464,0.47986685020567066,0
5.3182361125946045,-0.44448532785493006,-3.335830578764537,0.4804294235206282,0
5.3682801723480225,-0.4413392569237405,-3.8551073928169326,0.48150739457268515,0
5.418281078338623,-0.4396631378525742,-4.3955142300750065,0.48269696727340755,0
5.468294143676758,-0.4393085977933834,-4.930015155828083,0.4837838703681749,0
5.5183422565460205,-0.44017699857514886,-5.453639464969992,0.48493655013967124,0
5.568351984024048,-0.44078808860685625,-5.975790001835704,0.4862447259446432,0
5.618383169174194,-0.4407567438585294,-6.461326021610736,0.48822122140144103,0
5.6684441566467285,-0.44095041643413413,-6.995327105804482,0.491462037837115,0
5.718487977981567,-0.4349849845122006,-6.934373880142661,0.5077487133203179,0
5.76852822303772,-0.4309296712058207,-6.426214390433761,0.5144259485136276,0
5.818557977676392,-0.42472004751060094,-5.899214969983885,0.5159222431357837,0
5.868587970733643,-0.41839498564871397,-5.226098528286486,0.5174179278660795,0
5.918621063232422,-0.41389426782253014,-4.605094582538947,0.5182185640912418,0
5.968667268753052,-0.41115046012058964,-4.046889479947139,0.5183962318916654,0
6.018710136413574,-0.41039532886382574,-3.7098603193308315,0.5180918435895102,0
6.068713903427124,-0.4109134964678211,-3.4349271867227995,0.5171827612573675,0
6.1187310218811035,-0.41233827413195095,-3.1446458745366246,0.5160658751848766,0
6.168752193450928,-0.41439706858353714,-2.832202005534965,0.5148230740172541,0
6.218773126602173,-0.4166038486915855,-2.492347971828524,0.5134462346585145,0
6.2687811851501465,-0.4129644921854248,-2.4426723694095056,0.5134271295727532,0
6.318814039230347,-0.4063533872282562,-2.3540396324317228,0.5139507886600626,0
6.368844032287598,-0.39970388291935516,-2.32539973008869,0.513938208263554,0
6.418865203857422,-0.3926083051501026,-2.3635738341752255,0.5137874064110589,0
6.468883037567139,-0.38519777290441864,-2.456362420979614,0.5137597625540993,0
6.518927097320557,-0.3778859588044344,-2.5778702250324015,0.5138009732017526,0
6.5689451694488525,-0.3704410569686899,-2.714195360526463,0.5139845873545108,0
6.618969202041626,-0.36273910110024987,-2.841322350992974,0.5142287882490544,0
6.668974161148071,-0.35481488832177094,-2.940023510103089,0.514631739238489,0
6.718980073928833,-0.34856263711783964,-3.151980961379984,0.5152227914543371,0
6.768985033035278,-0.34315222063604844,-3.4656360903859675,0.5161692891665836,0
6.819025278091431,-0.3406940229750839,-4.041050781854841,0.5178271139061056,0
6.869051218032837,-0.33787972709419944,-4.615629763834655,0.5193840667176961,0
6.9190919399261475,-0.3347400063383224,-5.203955084418224,0.5211251987112284,0
6.969120979309082,-0.33146171886964126,-5.807126534943622,0.5230980995947201,0
7.019121885299683,-0.3280170932443165,-6.419651816161284,0.5252523875707927,0
7.069129943847656,-0.3245047976979517,-7.030609311782857,0.5275411171857521,0
7.119148015975952,-0.32087308990102625,-7.6375423697641365,0.5299972029720307,0
7.169196128845215,-0.3165750775013953,-9.696771972592764,0.5170799329659729,0
7.2192089557647705,-0.31133845755897516,-10.195905236864407,0.5120788302797892,0
7.269248008728027,-0.30390283145980485,-10.597767559151796,0.5093034334842528,0
7.319249868392944,-0.29627570250330637,-10.915075703917994,0.5081159383013252,0
7.369271993637085,-0.28989803753931137,-11.346592833839685,0.5071732498104102,0
7.419317007064819,-0.28350577673255895,-11.76842165073357,0.5062449888591064,0
7.4693520069122314,-0.27694339877329854,-12.220091353505579,0.5056995552655535,0
7.519387245178223,-0.264206405252563,-12.329228884101097,0.5075597444275276,0
7.5694122314453125,-0.2515216860967806,-12.369463585519762,0.509818015656727,0
7.619451999664307,-0.23885025328085216,-12.409743375784284,0.5120516733318693,0
7.669482946395874,-0.22646751197684717,-12.445970397934369,0.5142364744066854,0
7.719511985778809,-0.2140336041320997,-12.472825955811912,0.5164276419524922,0
7.76953911781311,-0.20237309185116253,-12.517652176631676,0.518478886947663,0
7.819584131240845,-0.1903186190059086,-12.509558684596096,0.5206439266958681,0
7.869592189788818,-0.1781251560217045,-12.546248048044806,0.5227324353583646,0
7.919610023498535,-0.16719414435301938,-12.647809633910077,0.5246440953441805,0
7.969610929489136,-0.15642495405870135,-12.74294948750813,0.5265977370272749,0
8.019654273986816,-0.14584727768697295,-12.830856623343434,0.5285579810220783,0
8.06967306137085,-0.1354395895392861,-12.912418823896026,0.5305199848612097,0
8.119688034057617,-0.1250605120707209,-12.986611675050753,0.5324968070926483,0
8.169708013534546,-0.11479639246070776,-13.057623257155843,0.5344765299422394,0
8.219709873199463,-0.10474093147041325,-13.127807472818663,0.5364419810420993,0
8.26974105834961,-0.09453876884553522,-13.185815828134213,0.5384372444213792,0
8.319756984710693,-0.08429781764795677,-13.243656010155423,0.5404475381863335,0
8.369787216186523,-0.0741473953375764,-13.304216967954341,0.5424608354324075,0
8.41983413696289,-0.0644664493219499,-13.41501143782685,0.5444454228950574,0
8.46987795829773,-0.056621752086844335,-13.590435430873987,0.5469874441343732,0
8.51987886428833,-0.0515725218378062,-13.884151923591771,0.5513058408123345,0
8.569926261901855,-0.047846193644149555,-14.234219026405457,0.5600720006867667,0
8.619929075241089,-0.042572534315280915,-16.61116522320873,0.575639409572232,1
8.669936180114746,-0.037404889901952225,-17.17787397174979,0.5755344813266629,1
8.719964265823364,-0.03326394798556418,-17.575306505199087,0.575943310456221,1
8.769984006881714,-0.030960077282313,-17.89945096921479,0.5762269285793261,1
8.819995164871216,-0.028292827209688055,-17.93407448810754,0.5773764173681758,1
8.87004017829895,-0.0176431169706921,-17.77143345917416,0.5805337895685827,1
8.92004108428955,-0.0074428537209540605,-17.797581652094333,0.5834280346591945,1
8.970043897628784,0.0029337230771098954,-17.808403075546078,0.5863798143529324,1
9.020045042037964,0.013870467081753836,-17.743937589826295,0.5895668780970473,1
9.070070028305054,0.024788925048702726,-17.667011922986646,0.5926660134598272,1
9.120085000991821,0.03593509811853071,-17.5816758980118,0.5957070467406708,1
9.170100927352905,0.04726580540127372,-17.486065998162466,0.5986766032488295,1
9.220144033432007,0.05883146530978531,-17.37800018943578,0.6015753342226368,1
9.270153045654297,0.07046093272754189,-17.265660700202858,0.6043959569192789,1
9.320186138153076,0.0960591346337571,-14.520394504292831,0.61124406559688,1
9.370217084884644,0.10673025792027249,-14.541717656498808,0.6131433760493457,1
9.420222997665405,0.11722058515842748,-14.575977195570372,0.6149459187635664,1
9.470248937606812,0.12674854189751938,-14.697201645832438,0.6165949152509642,1
9.520256042480469,0.13492814899123678,-14.934748410102802,0.6179225595449159,1
9.570266246795654,0.1416072060421416,-15.30941479151223,0.6195377657806234,1
9.620302200317383,0.14848696710731488,-15.662897352500174,0.6212852758471841,1
9.670305013656616,0.1550432421724686,-16.091715524693083,0.6231296851230566,1
9.72032618522644,0.16029624201725085,-16.64611980924211,0.6252071818732662,1
9.770371198654175,0.16512092885911916,-17.230410199111397,0.6274499738784498,1
9.820390939712524,0.1695382039281409,-17.822410744167296,0.6299211975770895,1
9.870430946350098,0.1733264443622059,-18.373603413397994,0.632914961470729,1
9.920466899871826,0.17680547192640825,-18.91557401533075,0.6361451148002688,1
9.970511198043823,0.18002970254563241,-19.39538098740128,0.6400310217359602,1
10.02054500579834,0.17885506203848855,-21.16453129357023,0.6456072606314702,1
10.070574045181274,0.18185504168448333,-21.79092274938291,0.6444112352998481,1
10.120609998703003,0.1856514923512728,-22.404235326777954,0.6436676878648239,1
10.170616149902344,0.18925762607084598,-23.029684101544195,0.6430250311714533,1
10.220627069473267,0.19282559458655635,-23.646061846837785,0.6426127718202624,1
10.270649194717407,0.19650169895887365,-24.198945115531156,0.6427131937959804,1
10.32068920135498,0.2005938201809714,-24.60451188202288,0.643856508298012,1
10.370712995529175,0.204077635118871,-24.991191110388176,0.6448845815756686,1
10.420720100402832,0.2113445522318491,-24.968483219088515,0.6481059511829081,1
10.470755100250244,0.21965448601049067,-24.839331892826927,0.6520188787629881,1
10.520774126052856,0.22811611223779657,-24.685347636114763,0.6559082376699066,1
10.570784091949463,0.23665864187646693,-24.523914493496545,0.6597395429801665,1
10.620800018310547,0.24530039772994272,-24.353824124001353,0.6635137483004718,1
10.670821189880371,0.2540273777687201,-24.1754969840804,0.6672144462033269,1
10.72085189819336,0.26284559487646375,-23.991114023801412,0.670837973437535,1
10.770884037017822,0.29342330576292774,-21.30664710909351,0.6830879165857313,1
10.820901155471802,0.30046337141938634,-21.30989878215862,0.6855664866502689,1
10.870934963226318,0.3087161288461173,-21.18555632050391,0.688476230752128,1
10.920945882797241,0.31652430611294574,-21.102402994425105,0.6912238986700244,1
10.970976114273071,0.32354928190089194,-21.093975663866143,0.6937471113035649,1
11.021019220352173,0.3305703327845973,-21.085601683941423,0.6962616246598994,1
11.071027040481567,0.33748234315489023,-21.082721137745732,0.6987348381254135,1
11.121045112609863,0.34439332735699757,-21.077719335539882,0.7012009731705489,1
11.171088218688965,0.35111040811596883,-21.085850873119927,0.7035654104720891,1
11.221104145050049,0.35639233538473514,-21.185185940078583,0.7058092417352351,1
11.27110505104065,0.35565069805766697,-21.82027215111916,0.7076266922296245,1
11.321108102798462,0.3520846554186495,-22.633527627451425,0.7099723983129244,1
11.371125936508179,0.34685292146382696,-23.532208264247203,0.7122091735285053,1
11.42112684249878,0.3414796529209384,-24.43249009641766,0.7144745880577388,1
11.471140146255493,0.35908184060739334,-23.09025856979623,0.7237576016814311,1
11.521159887313843,0.3712114119917636,-22.298495017872373,0.7243565781535765,1
11.571170091629028,0.38100388117835404,-21.710202632304036,0.7248900871339213,1
11.621210098266602,0.3901274636586536,-21.155075338097415,0.725300158448092,1
11.67123007774353,0.39698979648752447,-20.775495102485415,0.7263755482815795,1
11.721276998519897,0.4043098810787432,-20.491152960973736,0.728178358284718,1
11.771330118179321,0.4107657670612182,-20.405549004155528,0.7303902683271619,1
11.821336030960083,0.41740952227373485,-20.386523423042824,0.7327166097582758,1
11.87137508392334,0.4239878886836965,-20.377136151252017,0.7349839839084793,1
11.921399116516113,0.4305612418271914,-20.368835611369313,0.7372420835385098,1
11.971435070037842,0.4371363167402952,-20.360739511676517,0.7394946921749073,1
12.021465063095093,0.4437259442148437,-20.352264445759143,0.7417466639201672,1
12.071510076522827,0.4502873719502757,-20.346900672653973,0.7439813538801476,1
12.121526956558228,0.45690387610909167,-20.33859355071854,0.7462206170200867,1
12.17156720161438,0.46355698240924026,-20.33120227805733,0.7484697977596598,1
12.22156810760498,0.47025908518838,-20.323117613290634,0.7507363139990313,1
12.271578073501587,0.47705331906454546,-20.312144301268287,0.7530330915595992,1
12.321622133255005,0.48392723980417107,-20.30008761045205,0.7553623511307416,1
12.371628046035767,0.4908740636252415,-20.287901766489945,0.7577296987704505,1
12.421642065048218,0.49797795432279585,-20.267335272287205,0.760175925470612,1
12.47168517112732,0.5053105499785098,-20.228002788468704,0.7627894955945193,1
12.521696090698242,0.5128324025120368,-20.167672579756726,0.7656113764345454,1
12.57174015045166,0.5203155024536943,-20.112997357099218,0.7684061118162269,1
12.621742010116577,0.5278445149301904,-20.05498613201101,0.7712025488028807,1
12.671777963638306,0.5353537510380686,-20.000680580283873,0.7739705384497373,1
12.721812963485718,0.5429015057216429,-19.94384812828051,0.776736447665817,1
12.771827936172485,0.550439385058147,-19.888602659673015,0.7794788939041511,1
12.821858167648315,0.558132782743103,-19.788066225406038,0.7825474962645507,1
12.871861934661865,0.5754709897183373,-19.498357830951473,0.7762917794323039,1
12.921862840652466,0.5804468478693804,-20.039955867145537,0.7669355691971552,1
12.971875190734863,0.5856771778576827,-20.294633473285376,0.7600951803077953,1
13.02188491821289,0.5913356231510197,-20.35052655857918,0.7549380461611732,1
13.071916103363037,0.5980529593011126,-20.143834701458207,0.7525155020098362,1
13.121922016143799,0.6052776486401243,-19.996044882527,0.7539963466857604,1
13.171938180923462,0.612852047005516,-19.911018544742838,0.7566606823212453,1
13.221983909606934,0.6202553878271961,-19.887860036336683,0.7594091501197824,1
13.27198600769043,0.6275639732553913,-19.87307360537591,0.7621008147783187,1
13.322015047073364,0.634888101379062,-19.857511791079453,0.7647919666033094,1
13.372059106826782,0.6422159173988188,-19.842817659540117,0.7674797802360416,1
13.422070980072021,0.6495595116407497,-19.826815333333105,0.77016811320314,1
13.47207498550415,0.6568983016230553,-19.81129426008308,0.7728490940025178,1
13.522093057632446,0.6642663401019601,-19.793991749806626,0.775534909153431,1
13.572111129760742,0.6716106548950875,-19.779041624584934,0.7782064018076873,1
13.622112035751343,0.6789971600151972,-19.760610280980114,0.780885819397631,1
13.672152996063232,0.6863843964739019,-19.742876621944994,0.7835578504221847,1
13.722166061401367,0.6937676234403641,-19.725315586445657,0.7862192044284894,1
13.772173166275024,0.7011731717397751,-19.70608205205059,0.7888767303849579,1
13.82219386100769,0.7085790391941356,-19.6870243504339,0.7915275660263787,1
13.872217178344727,0.7159841097284467,-19.667891090348775,0.7941726673929155,1
13.922250986099243,0.7233815454331189,-19.649696067581804,0.7968087795556231,1
13.972269058227539,0.7307095858923066,-19.636696133065776,0.7994163382056308,1
14.022282123565674,0.7381726765631285,-19.61251737742644,0.8020644903208111,1
14.072301149368286,0.74559189308943,-19.59182810832145,0.8046945210458711,1
14.122327089309692,0.7529722319936996,-19.573948100177674,0.8073018013344727,1
14.172327995300293,0.7603810425918868,-19.55282669663179,0.8099174592342543,1
14.222354888916016,0.7677622788006024,-19.533634813366554,0.8125178046370376,1
14.272401094436646,0.7751116255231494,-19.51684752758099,0.8151006939495358,1
14.322403192520142,0.7822099273227084,-19.994179572079748,0.8176384830799045,1
14.372442245483398,0.788754045466333,-20.00269425410882,0.8204459382708302,1
14.422445058822632,0.795522083788292,-19.991826658908423,0.8229937799154827,1
14.472445964813232,0.8022786386911221,-19.9822868096851,0.8255049551706021,1
14.522484064102173,0.8090671669896957,-19.968637914754282,0.8280243816762158,1
14.572556972503662,0.8158194301050197,-19.957292747020386,0.8305270167406119,1
14.62259817123413,0.8225948061120837,-19.943420024349557,0.83303154780364,1
14.672636985778809,0.8293394962327296,-19.930980184504786,0.8355205256931153,1
14.722644090652466,0.8361008737630414,-19.91627517304249,0.838010968728766,1
14.772657871246338,0.8428637806398752,-19.900596917577822,0.8404971962777854,1
14.822703123092651,0.8495851727544631,-19.888528978261935,0.8429633720083123,1
14.872741222381592,0.8563648244094367,-19.87087140693666,0.845445034531058,1
14.922780275344849,0.8631320307939104,-19.85404095365535,0.8479165590195638,1
14.972785949707031,0.8698826632436796,-19.83820764848609,0.8503762324168268,1
15.022852182388306,0.8766115747780174,-19.824156437622968,0.8528217717771928,1
15.072858095169067,0.8827206606364257,-19.86782104980295,0.8550458622239923,1
15.122875213623047,0.8901740489260143,-19.79037465900084,0.857731503828808,1
15.172902822494507,0.8970946525991127,-19.76152774226729,0.8602136173078745,1
15.222938060760498,0.9039585237924472,-19.739042466575206,0.8626712674361747,1
15.272976160049438,0.9108196468605133,-19.7182068147243,0.8651232050038795,1
15.323021173477173,0.9177003454203688,-19.697056427598614,0.867576399765347,1
15.37304401397705,0.9246079088529634,-19.674608508846962,0.870034430505909,1
15.423069953918457,0.9315172009939354,-19.653333835355554,0.8724878739133285,1
15.473094940185547,0.9379324760444223,-19.6439355480075,0.8749811552744355,1
15.523142099380493,0.9437384584453145,-19.642527546704834,0.8776603190104983,1
15.573180913925171,0.94776407219668,-19.600017223372017,0.880821554493582,1
15.623202085494995,0.9525217249567729,-19.583139204088262,0.8831166020619288,1
15.673249959945679,0.9581041980867393,-19.546292002983918,0.8855039403534885,1
15.723268032073975,0.9682338461796246,-19.30741039191368,0.8944535998771573,2
15.773292064666748,0.9759471976536092,-19.945173686983882,0.8882072674699227,2
15.82331895828247,0.9812610893771848,-20.295787673351413,0.8885616849962262,2
15.873359203338623,0.989223131263418,-20.196509832340848,0.8924258969778668,2
15.92339825630188,0.9967913937442477,-20.145030397717957,0.8955903261978535,2
15.973415851593018,1.004147981936333,-20.11656729135624,0.8984759045783435,2
16.023428201675415,1.011393876132679,-20.099473383639182,0.9012232860196951,2
16.07344698905945,1.018561134781712,-20.08967035729466,0.9038907091103282,2
16.123489141464233,1.0257621159205774,-20.07794814624231,0.9065443152527592,2
16.17349100112915,1.0329144656700833,-20.068779213717104,0.9091711116205802,2
16.22349214553833,1.0400676726193394,-20.05844868761631,0.9117902148536309,2
16.273531198501587,1.0471643333180656,-20.052287612864816,0.9143828275718323,2
16.32357907295227,1.0542815715545142,-20.043542453952604,0.9169740528323188,2
16.3735830783844,1.0613821640548957,-20.034031918587626,0.9195533525257779,2
16.423593997955322,1.0684772388029973,-20.02383835982067,0.9221262581121763,2
16.473602056503296,1.075641094178425,-20.012346657906885,0.9247176462555432,2
16.52364706993103,1.0831745814630807,-19.998480052649242,0.9274345350057531,2
16.573693990707397,1.0909275428417948,-19.985038508484738,0.9302150717438001,2
16.62369728088379,1.0988125508135824,-19.96919180141721,0.9330333763017575,2
16.67370295524597,1.1066958133414326,-19.9581998378006,0.9358457910292614,2
16.723793983459473,1.1147348870050333,-19.94328671751327,0.9386944594386394,2
16.773798942565918,1.1228503404639958,-19.928260638082065,0.941576307431974,2
16.82384991645813,1.1310114508733775,-19.91367973430688,0.9444746057760193,2
16.873905181884766,1.1392099493349086,-19.900785362644555,0.9473844435146905,2
16.9239239692688,1.146591782343474,-19.93380561054533,0.9504818607714686,2
16.973939895629883,1.151723419417907,-20.08731525971964,0.9545058830402392,2
17.023974895477295,1.1575569759605413,-20.17383703114911,0.96083946140999,2
17.074038982391357,1.1627826856163295,-20.35867758907683,0.9683790819316493,2
17.12408185005188,1.1675610086896746,-20.546086415343073,0.9767218983575109,2
17.17409896850586,1.1688858970329508,-20.28545475956271,0.9995153019636325,2
17.22413206100464,1.1738878625351914,-20.181742876144696,1.0034215908614832,2
17.274139165878296,1.1796769355639671,-20.165235060850968,1.005402825726493,2
17.32418704032898,1.185613505693852,-20.156689682819884,1.0073374781411963,2
17.37421202659607,1.191446997370364,-20.15317221170744,1.0092499872577703,2
17.424236059188843,1.1971749578165445,-20.14789198689702,1.011150453451192,2
17.474278211593628,1.2027629449144701,-20.139909081682408,1.0130195791289218,2
17.524283170700073,1.2081896451460852,-20.141679012470448,1.0148844288097563,2
17.57433295249939,1.2135903873040574,-20.144712757746994,1.0167437830957458,2
17.624348163604736,1.2190062082772932,-20.13719819716031,1.0186056306974207,2
17.674358129501343,1.2243768192300855,-20.129082960192807,1.0204660699947012,2
17.72439193725586,1.229910036461281,-20.099471100409087,1.0224288250695486,2
17.774399042129517,1.2356556707765542,-20.044245531664973,1.0245394858408456,2
17.824443101882935,1.2414601453908423,-19.98059769355081,1.0267034504026422,2
17.874474048614502,1.247256898114335,-19.91009774131253,1.0288570336215794,2
17.924486875534058,1.2529089196253635,-19.8493659207212,1.031061783243851,2
17.974514961242676,1.2584312711863208,-19.780329059599634,1.033230498926263,2
18.024533987045288,1.2638102998052558,-19.657637650348605,1.0359866358774343,2
18.074565172195435,1.2650192252651062,-19.90604941501587,1.0342059892896078,2
18.124582052230835,1.2634561492419947,-21.11714236435439,1.0230058836799993,2
18.174605131149292,1.266537650314651,-21.315620985738377,1.0226100919146985,2
18.224645137786865,1.2703135256375184,-21.382060844478396,1.0237352745512434,2
18.27465295791626,1.273659837477054,-21.41026100468471,1.025102564486864,2
18.324655055999756,1.2767751302405532,-21.428871909473873,1.0263759687039749,2
18.37468910217285,1.279578826512614,-21.462954137853476,1.027586578608266,2
18.424739122390747,1.2823390064221634,-21.48266793485309,1.0287251970627405,2
18.47477412223816,1.284994126035834,-21.48458566340321,1.029776638359589,2
18.524824142456055,1.2875342011284598,-21.481762059306842,1.030764365277538,2
